"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions",,,,,,,,,,,,,,,,,,,,,,,,,
"All amounts in INR, unless specified",,,,,,,,,,,,,,,,,,,,,,,,,
Definitions:,,,,,,,,,,,,,,,,,,,,,,,,,
"Total sales tax liable:Includes GST or sales tax collected from buyers for product sales, shipping, and gift wrap.",,,,,,,,,,,,,,,,,,,,,,,,,
TCS-CGST:Tax Collected at Source from Central GST,,,,,,,,,,,,,,,,,,,,,,,,,
TCS-SGST:Tax Collected at Source from State GST,,,,,,,,,,,,,,,,,,,,,,,,,
TCS-IGST:Tax Collected at Source from Integrated GST,,,,,,,,,,,,,,,,,,,,,,,,,
"TDS (Section 194-O): Tax Deducted at Source under Section 194-O of Income tax Act, 1961",,,,,,,,,,,,,,,,,,,,,,,,,
Selling fees: Includes variable closing fees and referral fees.,,,,,,,,,,,,,,,,,,,,,,,,,
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, and sales tax collection fees.
",,,,,,,,,,,,,,,,,,,,,,,,,
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID.",,,,,,,,,,,,,,,,,,,,,,,,,
date/time,"settlement id
","type
",order id,Sku,"description
",quantity,"marketplace
",account type,fulfillment,"order city
","order state
","order postal
","product sales
","shipping credits
","promotional rebates
",Total sales tax liable(GST before adjusting TCS),TCS-CGST,TCS-SGST,TCS-IGST,TDS (Section 194-O),"selling fees
","fba fees
","other transaction fees
","other
","total
"
10 Apr 2024 3:09:26 am UTC,22011625502,Fulfilment Fee Refund,405-0898084-5855524,,Fulfillment Fee Refund,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,,,,,0,0,0,0,0,0,0,0,0,225.38,0,0,225.38
10 Apr 2024 3:24:24 am UTC,22011625502,"Refund
",405-0898084-5855524,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",MUMBAI,MAHARASHTRA,400086,"-3,151.69",-33.9,33.9,-567.31,0,0,31.52,0,438.84,0,55.46,0,"-3,193.18"
10 Apr 2024 5:58:40 am UTC,22011625502,"Order
",406-7350099-9094737,V2MJ8_FBA,"CarryPro MOJO V2.0 (Mist Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",Mandi,HIMACHAL PRADESH,175032,"1,863.56",33.9,-33.9,335.44,0,0,-18.64,-18.64,-337.33,-127.44,-59,0,"1,637.95"
10 Apr 2024 7:38:21 am UTC,22010406512,"Order
",406-5854001-4415549,H4002_FBA,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",PUNE,MAHARASHTRA,411015,"2,994.07",0,0,538.93,0,0,-29.94,-29.95,-541.97,-193.52,-55.46,0,"2,682.16"
10 Apr 2024 10:50:57 am UTC,22010406512,"Order
",405-7874477-7311519,H2501_FBA,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",New Delhi,DELHI,110074,"3,151.69",33.9,-33.9,567.31,0,0,-31.52,-31.52,-570.49,-226.56,-59,0,"2,799.91"
10 Apr 2024 10:58:04 am UTC,22010406512,"Service Fee
",,,Cost of Advertising,,,Electronic Transactions (Credit Card/Net Banking/GC),,,,,0,0,0,0,0,0,0,0,0,0,"-2,042.93",-367.73,"-2,410.66"
10 Apr 2024 11:30:10 am UTC,22011625502,"Order
",406-0296632-3519551,ltpdesign02_FBA,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",Sunam,PUNJAB,148028,"2,994.07",33.9,-33.9,538.93,0,0,-29.94,-29.95,-416.89,-226.56,-55.46,0,"2,774.20"
10 Apr 2024 1:08:13 pm UTC,22010406512,"Refund
",406-7152346-5621149,H2502,"CarryPro HOBO25 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Inc",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,KOLKATA,WEST BENGAL,700103,"-3,151.69",0,0,-567.31,0,0,31.52,0,285.44,0,68.44,0,"-3,333.60"
10 Apr 2024 1:29:12 pm UTC,22010406512,"Refund
",408-5924447-5836334,V2MJ2_FBA,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",MUMBAI,MAHARASHTRA,400011,"-1,863.56",0,0,-335.44,0,0,18.64,0,106.08,0,55.46,0,"-2,018.82"
10 Apr 2024 1:43:17 pm UTC,22010406512,"Refund
",408-6241940-9467521,H4002_FBA,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",HOWRAH,WEST BENGAL,711106,"-2,982.20",0,0,-536.8,0,0,29.82,0,386.41,0,55.46,0,"-3,047.31"
10 Apr 2024 6:22:31 pm UTC,22010406512,"Order
",403-6346729-5809917,H4002_FBA,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",BANGALORE,KARNATAKA,560093,"2,994.06",0,0,538.94,-14.97,-14.97,0,-29.95,-541.97,-193.52,-59,0,"2,678.62"
10 Apr 2024 7:50:05 pm UTC,22010406512,"Order
",407-7332352-6604355,H25005_FBA,"CarryPro HOBO25 V3.0, Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Includ",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",RAJGURUNAGAR KHED,MAHARASHTRA,410505,"3,151.69",33.9,-33.9,567.31,0,0,-31.52,-31.52,-570.49,-226.56,-55.46,0,"2,803.45"
11 Apr 2024 4:13:14 am UTC,22010406512,"Order
",402-0746674-4857937,V2MJ3_FBA,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",AHMEDABAD,GUJARAT,380015,"1,863.56",0,0,335.44,0,0,-18.64,-18.64,-337.33,-127.44,-59,0,"1,637.95"
11 Apr 2024 5:44:14 am UTC,22010406512,"Order
",402-8538845-3402751,H2504_FBA,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",BENGALURU,KARNATAKA,560075,"3,151.69",0,0,567.31,0,0,-31.52,-31.52,-570.49,-193.52,-59,0,"2,832.95"
11 Apr 2024 5:54:23 am UTC,22011625502,"Order
",402-7302420-2186720,V2MJ2_FBA,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",CHANDIGARH,CHANDIGARH,160036,"1,863.56",33.9,-33.9,335.44,0,0,-18.64,-18.64,-337.33,-127.44,-59,0,"1,637.95"
11 Apr 2024 5:58:19 am UTC,22010406512,"Shipping Services
",402-7460272-7809107,,Easy Ship weight handling fees,,Amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,,,,0,0,0,0,0,0,0,0,0,0,-145.14,0,-145.14
11 Apr 2024 5:58:19 am UTC,22011625502,"Shipping Services
",406-2406083-7813926,,Easy Ship delivery service fees,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,,,,0,0,0,0,0,0,0,0,0,0,-76.7,0,-76.7
11 Apr 2024 5:58:19 am UTC,22011625502,"Shipping Services
",406-2406083-7813926,,Easy Ship weight handling fees,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,,,,0,0,0,0,0,0,0,0,0,0,-159.3,0,-159.3
11 Apr 2024 5:58:47 am UTC,22010406512,"Shipping Services
",403-0175526-3945957,,Easy Ship weight handling fees,,Amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,,,,0,0,0,0,0,0,0,0,0,0,-237.18,0,-237.18
11 Apr 2024 5:59:01 am UTC,22011625502,"Shipping Services
",404-3223754-3344347,,Easy Ship weight handling fees,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,,,,0,0,0,0,0,0,0,0,0,0,-95.58,0,-95.58
11 Apr 2024 6:00:23 am UTC,22010406512,"Order
",404-9580377-4337164,V2MJ2_FBA,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",MUMBAI,MAHARASHTRA,400092,"1,863.56",0,0,335.44,-9.32,-9.32,0,-18.64,-337.33,-127.44,-59,0,"1,637.95"
11 Apr 2024 6:13:27 am UTC,22011625502,"Order
",404-3223754-3344347,MOJ08,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpac",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,NEW DELHI,DELHI,110030,"1,609.32",0,0,289.68,0,0,-16.09,-16.1,-291.31,0,-71.98,0,"1,503.52"
11 Apr 2024 6:13:35 am UTC,22010406512,"Order
",402-7460272-7809107,UX02,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,NEW DELHI,DELHI,110075,"2,202.54",0,0,396.46,0,0,-22.03,-22.03,-398.69,0,-71.98,0,"2,084.27"
11 Apr 2024 6:13:46 am UTC,22011625502,"Order
",406-2406083-7813926,MOJ08,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpac",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,MUMBAI,MAHARASHTRA,400064,"1,609.32",84.75,0,304.93,0,0,-16.94,-16.95,-306.65,0,-71.98,0,"1,586.48"
11 Apr 2024 6:13:50 am UTC,22010406512,"Order
",403-0175526-3945957,H2502,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,BENGALURU,KARNATAKA,560037,"3,388.98",0,0,610.02,0,0,-33.89,-33.89,-613.45,0,-71.98,0,"3,245.79"
11 Apr 2024 6:48:08 am UTC,22010406512,"Order
",402-2641245-4775565,H2501_FBA,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",ernakulam,KERALA,682036,"3,151.69",83.9,0,582.41,0,0,-32.36,-32.36,-570.49,-325.56,-59,0,"2,798.23"
11 Apr 2024 7:37:09 am UTC,22010406512,"Order
",408-8280576-0984369,V2MJ2_FBA,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",Bengaluru,KARNATAKA,560037,"1,863.56",0,0,335.44,0,0,-18.64,-18.64,-337.33,-127.44,-59,0,"1,637.95"
11 Apr 2024 8:32:46 am UTC,22011625502,"Order
",402-4241465-8917128,MOJ05_FBA,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",KOLKATA,WEST BENGAL,700029,"1,524.58",0,0,274.42,0,0,-15.25,-15.25,-275.97,-127.44,-55.46,0,"1,309.63"
11 Apr 2024 8:55:02 am UTC,22010406512,"Service Fee
",,,Cost of Advertising,,,Electronic Transactions (Credit Card/Net Banking/GC),,,,,0,0,0,0,0,0,0,0,0,0,"-2,040.12",-367.22,"-2,407.34"
11 Apr 2024 9:06:33 am UTC,22010406512,"Refund
",407-0195572-3510764,V2MJ3_FBA,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",Thane,MAHARASHTRA,401209,"-1,863.56",0,0,-335.44,0,0,18.64,0,183.93,0,55.46,0,"-1,940.97"
11 Apr 2024 10:15:49 am UTC,22010406512,"Order
",404-6693339-7688310,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",MUMBAI,MAHARASHTRA,400018,"3,151.70",0,0,567.3,-15.76,-15.76,0,-31.52,-570.49,-226.56,-59,0,"2,799.91"
11 Apr 2024 11:41:45 am UTC,22010406512,"Order
",408-1502871-1690722,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",MUMBAI,MAHARASHTRA,400101,"3,151.70",0,0,567.3,-15.76,-15.76,0,-31.52,-570.49,-226.56,-59,0,"2,799.91"
11 Apr 2024 2:16:56 pm UTC,22010406512,"Order
",405-2012890-1099519,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",Nagpur,MAHARASHTRA,440023,"3,151.70",66.94,0,579.36,-16.09,-16.09,0,-32.19,-570.49,-305.56,-59,0,"2,798.58"
11 Apr 2024 3:59:34 pm UTC,22010406512,"Order
",402-3156380-7848341,ltpdesign02_FBA,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",PUNE,MAHARASHTRA,411051,"2,994.06",33.9,-33.9,538.94,-14.97,-14.97,0,-29.95,-416.89,-226.56,-59,0,"2,770.66"
11 Apr 2024 6:13:12 pm UTC,22011625502,"Order
",407-1811896-3880362,H2503_FBA,"CarryPro HOBO25 V3.0 (Space Grey), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",BENGALURU,KARNATAKA,560100,"3,151.70",83.9,0,582.4,-16.18,-16.18,0,-32.36,-570.49,-325.56,-59,0,"2,798.23"
11 Apr 2024 10:38:54 pm UTC,22010406512,"Service Fee
",,,Cost of Advertising,,,Electronic Transactions (Credit Card/Net Banking/GC),,,,,0,0,0,0,0,0,0,0,0,0,"-2,177.83",-392.01,"-2,569.84"
11 Apr 2024 10:56:23 pm UTC,22010406512,"Order
",402-0111795-3645969,H2504_FBA,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
","Payyambalam, kannur",Kerala,670001,"3,151.69",33.9,-33.9,567.31,0,0,-31.52,-31.52,-570.49,-193.52,-59,0,"2,832.95"
12 Apr 2024 1:28:04 am UTC,22011625502,"Shipping Services
",407-0718336-9580366,,Amazon Easy Ship Weight Handling Fee Reversal,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,,,,,0,0,0,0,0,0,0,0,0,0,114.46,0,114.46
12 Apr 2024 1:43:42 am UTC,22011625502,"Refund
",407-0718336-9580366,MOJ08,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpac",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,AURAIYA,UTTAR PRADESH,206122,"-1,524.58",0,0,-274.42,7.62,7.62,0,0,212.28,0,68.44,0,"-1,503.04"
12 Apr 2024 3:42:37 am UTC,22010406512,"Order
",405-7763800-6085111,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",PUNE,MAHARASHTRA,411021,"3,151.70",0,0,567.3,-15.76,-15.76,0,-31.52,-570.49,-226.56,-59,0,"2,799.91"
12 Apr 2024 4:34:54 am UTC,22010406512,"Order
",405-3865075-7755513,H2504_FBA,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",VIJAYAWADA,ANDHRA PRADESH,520010,"3,151.69",0,0,567.31,0,0,-31.52,-31.52,-570.49,-193.52,-59,0,"2,832.95"
12 Apr 2024 5:06:05 am UTC,22010406512,"Order
",402-3659117-9416330,RC001_FBA,"CarryPro Rain & Dust Cover for Backpack, Waterproof Dustproof Rain Cover, Elastic Adjustable for School, College, Office,Hiking Bags (15L-24L,Black)",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",BENGALURU,KARNATAKA,560079,235.6,0,0,42.4,-1.18,-1.18,0,-2.36,-16.4,-70.8,-23.6,0,162.48
12 Apr 2024 6:19:42 am UTC,22010406512,"Shipping Services
",403-5073797-1249112,,Easy Ship weight handling fees,,Amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,,,,0,0,0,0,0,0,0,0,0,0,-181.72,0,-181.72
12 Apr 2024 6:19:45 am UTC,22011625502,"Shipping Services
",404-8580666-8969929,,Easy Ship weight handling fees,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,,,,0,0,0,0,0,0,0,0,0,0,-159.3,0,-159.3
12 Apr 2024 6:19:54 am UTC,22011625502,"Shipping Services
",407-6052052-9949903,,Easy Ship weight handling fees,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,,,,0,0,0,0,0,0,0,0,0,0,-159.3,0,-159.3
12 Apr 2024 6:20:14 am UTC,22010406512,"Shipping Services
",402-1431263-0801140,,Easy Ship weight handling fees,,Amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,,,,0,0,0,0,0,0,0,0,0,0,-181.72,0,-181.72
12 Apr 2024 6:20:27 am UTC,22010406512,"Shipping Services
",408-9879007-4721118,,Easy Ship weight handling fees,,Amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,,,,0,0,0,0,0,0,0,0,0,0,-95.58,0,-95.58
12 Apr 2024 6:35:22 am UTC,22011625502,"Order
",404-8580666-8969929,MOJ03,"CarryPro Mojo 20 Ltrs(Space Grey)Everyday Laptop Backpack(Fits Laptop Up To 15.6 Inch),Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack Fo",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,PUNE,MAHARASHTRA,411057,"1,863.56",0,0,335.44,0,0,-18.64,-18.64,-337.33,0,-71.98,0,"1,752.41"
12 Apr 2024 6:35:35 am UTC,22010406512,"Order
",402-1431263-0801140,ZOP02,CarryPro ZoPro AllPacker 22L (Limited Edition) (Black),1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,LETHIPORA,JAMMU & KASHMIR,192304,"2,541.53",0,0,457.47,0,0,-25.42,-25.42,-460.05,0,-71.98,0,"2,416.13"
12 Apr 2024 6:35:48 am UTC,22010406512,"Order
",403-5073797-1249112,H2504,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,SRINAGAR,JAMMU & KASHMIR,190003,"3,388.98",0,0,610.02,0,0,-33.89,-33.89,-613.45,0,-71.98,0,"3,245.79"
12 Apr 2024 6:35:48 am UTC,22010406512,"Order
",403-5073797-1249112,CROSS04,"CarryPro SLING(Olive Green) Crossbody Bag for Men and Women with Adjustable Strap, Water Resistant (2L)",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,SRINAGAR,JAMMU & KASHMIR,190003,422.88,0,0,76.12,0,0,-4.23,-4.23,-58.88,0,-10.62,0,421.04
12 Apr 2024 6:35:48 am UTC,22010406512,"Order
",408-9879007-4721118,MOJ03,"CarryPro Mojo 20 Ltrs(Space Grey)Everyday Laptop Backpack(Fits Laptop Up To 15.6 Inch),Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack Fo",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),Merchant,NEW DELHI,DELHI,110095,"1,863.56",0,0,335.44,0,0,-18.64,-18.64,-337.33,0,-71.98,0,"1,752.41"
12 Apr 2024 6:36:25 am UTC,22011625502,"Order
",407-6052052-9949903,MOJ03,"CarryPro Mojo 20 Ltrs(Space Grey)Everyday Laptop Backpack(Fits Laptop Up To 15.6 Inch),Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack Fo",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,MUMBAI,MAHARASHTRA,400099,"1,863.56",0,0,335.44,0,0,-18.64,-18.64,-337.33,0,-71.98,0,"1,752.41"
12 Apr 2024 8:02:15 am UTC,22011625502,"Shipping Services
",404-3223754-3344347,,Amazon Easy Ship Weight Handling Fee Reversal,,Amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,,,,,0,0,0,0,0,0,0,0,0,0,95.58,0,95.58
12 Apr 2024 8:14:58 am UTC,22011625502,"Refund
",404-3223754-3344347,MOJ08,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpac",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,Merchant,NEW DELHI,DELHI,110030,"-1,609.32",0,0,-289.68,0,0,16.09,0,291.31,0,71.98,0,"-1,519.62"
12 Apr 2024 8:15:24 am UTC,22010406512,"Order
",404-1478391-2813935,H4001_FBA,"CarryPro HOBO40(Rust Orange), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",KALYAN,MAHARASHTRA,421201,"2,994.07",33.9,-33.9,538.93,0,0,-29.94,-29.95,-541.97,-226.56,-59,0,"2,645.58"
12 Apr 2024 8:45:13 am UTC,22010406512,"Order
",402-0693181-8914741,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",MUMBAI,MAHARASHTRA,400011,"3,151.70",0,0,567.3,-15.76,-15.76,0,-31.52,-570.49,-226.56,-59,0,"2,799.91"
12 Apr 2024 10:52:44 am UTC,22052527442,"Order
",171-2758304-2371551,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",MUMBAI,MAHARASHTRA,400053,"3,151.69",0,0,567.31,0,0,-31.52,-31.52,-570.49,-226.56,-59,0,"2,799.91"
12 Apr 2024 11:22:53 am UTC,22011625502,"Order
",407-5891429-2773934,H2501_FBA,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",NOIDA,UTTAR PRADESH,201301,"3,151.69",33.9,-33.9,567.31,0,0,-31.52,-31.52,-570.49,-226.56,-59,0,"2,799.91"
12 Apr 2024 11:56:05 am UTC,22011625502,"Refund
",171-0712036-3925104,H2502_FBA,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",DEHRADUN,UTTARAKHAND,248001,"-3,151.69",-33.9,33.9,-567.31,0,0,31.52,0,285.44,0,55.46,0,"-3,346.58"
12 Apr 2024 2:57:39 pm UTC,22052527442,"Order
",406-4684213-9649133,V2MJ3_FBA,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",1,amazon.in,Electronic Transactions (Credit Card/Net Banking/GC),"Amazon
",BENGALURU,KARNATAKA,560095,"1,863.56",0,0,335.44,-9.32,-9.32,0,-18.64,-337.33,-127.44,-59,0,"1,637.95"
12 Apr 2024 5:00:46 pm UTC,22053704072,"Order
",171-8225915-0424342,H2501_FBA,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",1,amazon.in,Cash On Delivery Transactions and Non-Transactional Fees,"Amazon
",BENGALURU,KARNATAKA,560062,"3,151.70",100.84,0,585.46,-16.26,-16.26,0,-32.53,-570.49,-345.56,-59,0,"2,797.90"
